DeviceTag: Xsens DOT13,FirmwareVersion: 3.0.0,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 60,FilterProfile: Unknown,Measurement Mode: Custom Modes - Custom Mode 1,StartTime: 2026-05-07 16:42:19.488,© Movella Technologies B.V. 2005-2026
SampleTimeFine,Gyr_X,Gyr_Y,Gyr_Z,Quat_W,Quat_X,Quat_Y,Quat_Z,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z
32578313,-10.6736,-3.6543,-4.7158,0.5666,0.0663,-0.0590,0.8192,-1.2480,-10.1079,110.7753,-0.2794,-0.0015,0.3798
32578479,-9.4829,-5.8149,-3.1560,0.5670,0.0663,-0.0605,0.8189,-1.3927,-10.2003,110.7290,-0.2061,-0.0986,-0.0179
32578646,-4.4872,-5.8504,-3.5473,0.5673,0.0666,-0.0614,0.8185,-1.4529,-10.2935,110.6762,0.0094,0.0424,-0.0352
32578813,-1.1315,-7.5894,-4.9493,0.5678,0.0674,-0.0621,0.8180,-1.4529,-10.4163,110.6004,0.1135,0.0660,0.0201
32578979,-1.8783,-8.6506,-7.5517,0.5686,0.0684,-0.0629,0.8173,-1.4573,-10.5579,110.4810,0.0415,0.1394,-0.0883
32579146,-6.8894,-7.8236,-6.1597,0.5693,0.0688,-0.0642,0.8167,-1.5492,-10.6853,110.3848,-0.0405,0.1816,-0.2680
32579313,-12.8996,-5.4871,-5.1613,0.5700,0.0684,-0.0661,0.8161,-1.7442,-10.7734,110.3047,-0.0829,0.2022,-0.4102
32579479,-23.6053,-2.1555,-3.3923,0.5706,0.0667,-0.0690,0.8156,-2.1228,-10.8055,110.2532,-0.1343,0.1436,-0.3099
32579646,-43.2774,1.0519,0.6772,0.5709,0.0629,-0.0739,0.8153,-2.8418,-10.7817,110.2686,-0.1681,0.0695,-0.1145
32579813,-68.3686,4.0454,6.5638,0.5707,0.0567,-0.0817,0.8151,-3.9969,-10.7020,110.3803,-0.2074,0.1059,-0.1385
32579979,-109.6469,10.8088,16.2859,0.5697,0.0461,-0.0939,0.8152,-5.8677,-10.4932,110.6441,-0.4942,-0.0923,0.1590
32580146,-149.0173,13.2484,19.4167,0.5684,0.0319,-0.1105,0.8147,-8.4006,-10.2278,110.9468,-0.1641,0.0383,0.1530
32580313,-150.6140,4.4462,10.6722,0.5677,0.0187,-0.1279,0.8130,-10.9356,-10.1186,111.1162,0.0012,0.0714,0.0830
32580479,-157.3880,-2.4159,7.0892,0.5671,0.0058,-0.1467,0.8105,-13.5764,-10.1264,111.2457,-0.1316,0.0231,-0.4901
32580646,-136.2445,-2.1051,3.6805,0.5666,-0.0052,-0.1628,0.8077,-15.8548,-10.1381,111.3183,-0.3293,0.1402,-1.4226
32580813,-120.4339,0.4609,0.4522,0.5664,-0.0152,-0.1768,0.8048,-17.8583,-10.1218,111.3264,-0.6549,0.2067,-1.3104
32580979,-116.5626,3.7617,-0.6429,0.5662,-0.0253,-0.1901,0.8017,-19.7909,-10.0591,111.2984,-0.2402,0.4190,-1.2659
32581146,-85.0025,5.9391,-11.0210,0.5672,-0.0327,-0.1994,0.7984,-21.1663,-10.0238,111.0911,-0.1783,0.3054,-1.1175
32581313,-61.5737,9.7308,-13.3538,0.5687,-0.0385,-0.2058,0.7954,-22.1407,-9.9482,110.8227,-0.2358,0.2751,-1.1777
32581479,-25.5571,10.2126,-16.2221,0.5707,-0.0414,-0.2079,0.7933,-22.5069,-9.8865,110.5055,-0.2497,0.0359,-0.3083
32581646,-38.8474,7.8068,-9.3013,0.5718,-0.0452,-0.2117,0.7913,-23.1159,-9.8197,110.3116,-0.4089,-0.1591,-0.1299
32581813,-62.8069,8.1501,-4.4131,0.5721,-0.0513,-0.2182,0.7890,-24.1369,-9.7177,110.1902,-0.0025,-0.1904,-0.2142
32581979,-80.5124,10.8101,0.6154,0.5717,-0.0593,-0.2265,0.7864,-25.4627,-9.5428,110.1250,-0.0457,-0.2456,-0.5605
32582146,-103.9471,12.6674,9.2425,0.5701,-0.0697,-0.2372,0.7835,-27.1976,-9.2781,110.1719,-0.0729,-0.3240,-0.3536
32582313,-94.0038,13.5349,12.5206,0.5681,-0.0795,-0.2465,0.7811,-28.7719,-8.9738,110.2529,0.4727,0.0518,-0.6176
32582479,-77.4315,10.8779,11.4683,0.5662,-0.0875,-0.2542,0.7792,-30.0695,-8.7148,110.3327,0.1327,-0.1719,0.0379
32582646,-57.1077,5.9814,4.5339,0.5652,-0.0931,-0.2601,0.7774,-31.0185,-8.5833,110.3486,0.3082,0.0151,0.0583
32582813,-60.0760,1.5021,12.0958,0.5630,-0.0987,-0.2665,0.7761,-32.0385,-8.4493,110.5103,0.2688,-0.0999,-0.0047
32582979,-87.2567,0.2086,22.5847,0.5592,-0.1067,-0.2759,0.7745,-33.5339,-8.2352,110.8292,0.7130,-0.2071,0.1476
32583146,-140.2723,0.8564,33.1066,0.5531,-0.1196,-0.2910,0.7714,-35.9299,-7.9018,111.2798,0.4973,-0.2289,0.4247
32583313,-163.0854,1.5458,27.9133,0.5471,-0.1340,-0.3085,0.7665,-38.6911,-7.5920,111.6378,0.5680,0.0235,0.2104
32583479,-154.7006,1.9412,22.6432,0.5415,-0.1476,-0.3250,0.7612,-41.2994,-7.3173,111.9085,0.4047,0.2190,-0.2774
32583646,-98.4206,6.9227,23.4040,0.5370,-0.1572,-0.3348,0.7582,-42.9611,-6.9627,112.1218,1.0667,0.8314,-1.0217
32583813,-59.8340,9.6185,21.3240,0.5337,-0.1640,-0.3401,0.7567,-43.9707,-6.5945,112.2701,0.4948,0.4209,0.2711
32583979,-28.5109,9.4623,14.6530,0.5319,-0.1680,-0.3420,0.7562,-44.4481,-6.3038,112.3351,0.3821,0.2085,0.0383
32584146,-30.9893,21.5248,13.9094,0.5307,-0.1735,-0.3434,0.7552,-44.9501,-5.8784,112.2465,0.2990,0.5565,-0.4034
32584313,-45.6400,42.7711,20.8182,0.5293,-0.1827,-0.3445,0.7535,-45.6803,-5.1231,111.9818,0.1849,-0.4681,0.0463
32584479,-39.9934,13.2668,28.6615,0.5258,-0.1887,-0.3470,0.7533,-46.3564,-4.6184,112.1543,0.2337,0.0139,-0.2039
32584646,-41.9647,15.8590,29.6191,0.5222,-0.1952,-0.3495,0.7531,-47.0617,-4.0705,112.3001,0.2384,0.2243,-0.0275
32584813,-15.8292,16.9283,18.6137,0.5205,-0.1992,-0.3493,0.7532,-47.3206,-3.6439,112.3030,0.0912,0.1533,0.2744
32584979,-28.3562,46.4115,5.0492,0.5215,-0.2067,-0.3487,0.7508,-47.7580,-3.0523,111.7874,0.1926,-0.1357,0.7309
32585146,-15.2155,8.0084,6.0951,0.5208,-0.2091,-0.3495,0.7503,-48.0049,-2.8801,111.7555,0.4111,0.0475,0.3896
32585313,-4.3655,2.3047,2.6213,0.5204,-0.2099,-0.3497,0.7502,-48.0725,-2.8146,111.7551,0.0233,-0.1735,-0.1818
32585479,-8.9876,-0.8621,5.4235,0.5195,-0.2107,-0.3505,0.7502,-48.2206,-2.7496,111.8252,0.2300,-0.0788,-0.1415
32585646,-11.4905,0.4747,6.0806,0.5185,-0.2120,-0.3514,0.7501,-48.4099,-2.6613,111.8858,0.2494,-0.0419,-0.1672
32585813,-14.5487,0.3627,7.1962,0.5173,-0.2135,-0.3527,0.7499,-48.6506,-2.5601,111.9597,0.3186,0.0757,-0.1320
32585979,-11.4180,-0.0011,5.0086,0.5164,-0.2147,-0.3537,0.7497,-48.8382,-2.4900,112.0137,0.2293,0.0043,-0.1277
32586146,-14.8894,-0.0467,3.6744,0.5155,-0.2160,-0.3552,0.7493,-49.0830,-2.4371,112.0534,0.2987,0.0298,-0.2185
32586313,-13.6040,3.0149,0.7959,0.5152,-0.2174,-0.3563,0.7486,-49.3034,-2.3869,112.0229,0.3513,0.2569,-0.2378
32586479,-9.7153,3.1158,-0.6417,0.5151,-0.2185,-0.3571,0.7479,-49.4583,-2.3539,111.9753,0.2161,0.1332,-0.2938
32586646,-12.3729,3.2995,1.9809,0.5146,-0.2199,-0.3581,0.7474,-49.6586,-2.2858,111.9537,0.0818,0.0236,-0.4521
32586813,-24.7694,3.6797,10.9643,0.5128,-0.2228,-0.3601,0.7468,-50.0690,-2.0993,112.0234,0.0142,-0.0002,-0.4893
32586979,-42.1671,36.2599,8.7678,0.5124,-0.2303,-0.3616,0.7441,-50.7547,-1.5942,111.6493,0.6602,0.2451,-0.0642
32587146,-21.1592,9.6052,7.3959,0.5114,-0.2334,-0.3629,0.7432,-51.1010,-1.3904,111.6013,0.1904,0.0397,0.2908
32587313,-22.2116,2.0413,4.4073,0.5103,-0.2355,-0.3649,0.7423,-51.4666,-1.3045,111.6193,0.1997,0.0304,0.0267
32587479,-20.3834,-0.9956,2.7951,0.5092,-0.2371,-0.3670,0.7415,-51.8022,-1.2710,111.6599,0.3459,0.0491,-0.3878
32587646,-20.9410,1.8274,2.0640,0.5084,-0.2390,-0.3690,0.7405,-52.1461,-1.2179,111.6555,0.4265,0.2419,-0.3235
32587813,-10.7615,2.1938,-1.4384,0.5083,-0.2399,-0.3700,0.7398,-52.3195,-1.2073,111.6104,0.0821,0.0334,-0.2958
32587979,-3.9160,1.2041,-1.0180,0.5083,-0.2403,-0.3703,0.7395,-52.3792,-1.2012,111.5826,0.1432,0.0632,-0.2491
32588146,3.4243,-1.1165,-3.0103,0.5087,-0.2398,-0.3700,0.7395,-52.3167,-1.2450,111.5652,0.2979,0.0389,-0.1153
32588313,0.0672,-1.4456,-3.5920,0.5090,-0.2395,-0.3702,0.7393,-52.3101,-1.2999,111.5461,0.5014,0.1592,-0.0827
32588479,3.3770,0.4723,-5.2389,0.5097,-0.2391,-0.3699,0.7391,-52.2474,-1.3569,111.4849,0.4457,0.1600,-0.2861
32588646,0.2708,1.2032,-2.8503,0.5101,-0.2390,-0.3698,0.7389,-52.2368,-1.3750,111.4384,0.1820,0.0558,-0.4025
32588813,0.4777,1.8403,-0.4059,0.5102,-0.2392,-0.3696,0.7388,-52.2231,-1.3543,111.4085,0.2660,0.1450,-0.3161
32588979,10.2849,2.4324,-1.4262,0.5109,-0.2387,-0.3683,0.7392,-52.0456,-1.3409,111.3604,0.2476,0.0931,-0.1051
32589146,18.6683,3.4085,-2.3012,0.5119,-0.2375,-0.3660,0.7400,-51.7279,-1.3288,111.2905,0.3301,0.1279,-0.0462
32589313,17.9256,4.3688,-0.7591,0.5129,-0.2367,-0.3637,0.7407,-51.4226,-1.2862,111.2241,0.2700,0.0187,-0.0864
32589479,10.8518,24.1305,-4.4153,0.5150,-0.2383,-0.3608,0.7402,-51.2293,-1.0851,110.8626,0.3138,0.2201,-0.1552
32589646,38.3618,2.0916,-2.7983,0.5167,-0.2355,-0.3566,0.7419,-50.5838,-1.0920,110.8048,0.0998,-0.0474,-0.0593
32589813,53.6612,1.6137,-4.4781,0.5191,-0.2314,-0.3507,0.7443,-49.6831,-1.1248,110.7351,0.3578,0.1549,-0.3207
32589979,60.1358,2.5144,-4.1391,0.5217,-0.2270,-0.3441,0.7470,-48.6743,-1.1423,110.6571,0.2170,0.0594,-0.2100
32590146,55.3641,2.4528,-2.1738,0.5238,-0.2229,-0.3379,0.7495,-47.7455,-1.1347,110.6015,0.3125,0.1350,-0.1125
32590313,67.1830,3.3938,-7.7994,0.5270,-0.2178,-0.3305,0.7521,-46.6182,-1.1843,110.4707,0.1617,0.1428,-0.1801
32590479,84.3980,7.3196,-4.3766,0.5305,-0.2119,-0.3207,0.7555,-45.2038,-1.1444,110.3316,0.3581,0.3648,-0.5768
32590646,95.2702,12.6235,-7.7235,0.5348,-0.2056,-0.3094,0.7589,-43.6063,-1.0768,110.0919,0.0753,0.0230,-0.0330
32590813,94.9951,5.4808,-11.3598,0.5391,-0.1983,-0.2987,0.7621,-42.0142,-1.1311,109.8906,0.2715,0.0728,0.0936
32590980,88.9275,3.0647,-11.2811,0.5429,-0.1912,-0.2889,0.7650,-40.5236,-1.2093,109.7154,0.1554,0.1026,-0.1347
32591146,104.4212,2.8000,-14.5864,0.5475,-0.1827,-0.2773,0.7681,-38.7734,-1.3211,109.4985,0.2862,0.0571,-0.2866
32591313,100.7532,0.8693,-15.5469,0.5519,-0.1741,-0.2663,0.7708,-37.0841,-1.4616,109.2855,0.2476,-0.0789,-0.3081
32591480,85.9539,2.3302,-13.2447,0.5556,-0.1670,-0.2567,0.7730,-35.6413,-1.5538,109.0852,0.5018,0.1206,-0.3158
32591646,74.8412,2.9943,-10.8986,0.5587,-0.1609,-0.2483,0.7748,-34.3842,-1.6098,108.9085,0.1651,0.0158,-0.2632
32591813,81.8595,3.5080,-11.2582,0.5620,-0.1542,-0.2389,0.7767,-33.0096,-1.6579,108.7207,0.3303,0.1635,-0.2603
32591980,87.2043,0.6889,-10.7393,0.5651,-0.1468,-0.2292,0.7788,-31.5466,-1.7365,108.5643,0.0300,-0.0293,-0.2767
32592146,111.6392,0.0645,-10.0803,0.5685,-0.1373,-0.2167,0.7816,-29.6765,-1.8138,108.4203,0.2939,0.1864,-0.5753
32592313,126.2318,-1.3409,-10.3686,0.5721,-0.1264,-0.2025,0.7847,-27.5632,-1.9090,108.2808,0.1182,-0.1465,-0.2392
32592480,114.7458,-0.6042,-11.6167,0.5754,-0.1165,-0.1896,0.7870,-25.6401,-1.9975,108.1140,0.6216,0.0429,-0.2098
32592646,103.5265,-1.0497,-13.7802,0.5786,-0.1073,-0.1780,0.7887,-23.9027,-2.1025,107.9147,0.1289,-0.1137,-0.0551
32592813,102.9261,-4.4023,-14.9615,0.5817,-0.0978,-0.1667,0.7901,-22.1747,-2.2606,107.7160,0.0800,-0.0390,0.0263
32592980,99.4034,-9.5404,-17.3684,0.5848,-0.0878,-0.1562,0.7911,-20.5044,-2.5070,107.5065,-0.1851,-0.1574,0.3999
32593146,100.6725,-14.7625,-17.7807,0.5877,-0.0772,-0.1460,0.7920,-18.8126,-2.8315,107.3127,-0.0044,-0.0605,-0.0463
32593313,101.4234,-19.3612,-17.4771,0.5904,-0.0659,-0.1361,0.7928,-17.1080,-3.2214,107.1377,-0.2109,-0.0908,-0.1237
32593480,119.0747,-21.8587,-18.7534,0.5931,-0.0528,-0.1244,0.7937,-15.1067,-3.6514,106.9413,0.0878,0.0202,-0.2322
32593646,126.4316,-22.2587,-22.0473,0.5961,-0.0390,-0.1118,0.7941,-12.9768,-4.0939,106.6776,-0.0206,-0.0916,-0.5355
32593813,136.4995,-19.1043,-23.5054,0.5991,-0.0245,-0.0977,0.7943,-10.6732,-4.4793,106.3621,0.3402,0.1019,-0.4874
32593980,130.2221,-18.2782,-24.2670,0.6020,-0.0108,-0.0843,0.7940,-8.4699,-4.8406,106.0167,0.0346,-0.0646,-0.1808
32594146,135.8299,-20.5227,-26.8074,0.6049,0.0038,-0.0703,0.7932,-6.1662,-5.2306,105.6197,0.1164,0.0297,-0.0966
32594313,144.9549,-23.5722,-28.9291,0.6078,0.0196,-0.0556,0.7919,-3.7032,-5.6574,105.1756,-0.0414,-0.0209,-0.1241
32594480,170.6810,-32.3881,-36.3474,0.6110,0.0387,-0.0386,0.7898,-0.7933,-6.2148,104.5930,-0.1855,-0.0346,-0.2702
32594646,180.6607,-40.5789,-37.3666,0.6137,0.0596,-0.0212,0.7870,2.2946,-6.8773,103.9624,-0.3024,-0.0563,-0.8320
32594813,193.9612,-45.1714,-46.4701,0.6169,0.0821,-0.0025,0.7827,5.6362,-7.5695,103.1365,0.4436,0.1676,-0.7102
32594980,198.6482,-56.6451,-61.8870,0.6212,0.1064,0.0158,0.7762,9.1115,-8.3684,101.9870,0.4427,0.1389,-0.1286
32595146,196.4826,-57.3111,-71.1042,0.6260,0.1304,0.0339,0.7681,12.5967,-9.0787,100.6337,-0.1685,0.1380,0.3129
32595313,156.2446,-53.9206,-57.6436,0.6295,0.1503,0.0476,0.7608,15.3950,-9.7141,99.4748,0.0426,-0.1207,0.8897
32595480,149.9382,-71.4889,-59.7133,0.6331,0.1715,0.0590,0.7525,18.1298,-10.5640,98.1643,1.0604,0.1263,1.2790
32595646,150.1301,-96.1984,-74.9792,0.6381,0.1951,0.0685,0.7417,20.9725,-11.6531,96.4242,1.3107,-0.0919,0.6396
32595813,170.5198,-108.7197,-89.5482,0.6436,0.2216,0.0793,0.7282,24.2669,-12.7485,94.3088,0.1720,-0.3527,-1.4709
32595980,183.8360,-85.8988,-65.9627,0.6453,0.2471,0.0929,0.7169,27.7118,-13.5507,92.6570,-1.3233,-0.2101,-2.7089
32596146,126.1975,-2.9433,-20.5403,0.6428,0.2589,0.1066,0.7130,29.8960,-13.4263,92.3315,-1.6132,-0.2516,-2.4017
32596313,94.8916,8.8013,-11.7222,0.6402,0.2666,0.1177,0.7108,31.5028,-13.1981,92.2432,1.0857,0.7972,-0.3841
32596480,105.6192,0.1242,-24.1191,0.6385,0.2760,0.1296,0.7067,33.3451,-12.9788,91.9034,1.2894,0.6136,0.2537
32596646,93.4779,-12.1536,-25.3785,0.6374,0.2854,0.1391,0.7020,35.0128,-12.9070,91.4351,-0.2906,0.0059,-0.0487
32596813,67.4462,-11.7316,-19.8882,0.6368,0.2925,0.1458,0.6983,36.2279,-12.8713,91.0494,-1.6888,-0.3761,-0.3491
32596980,72.6288,-3.1647,-17.8321,0.6355,0.2991,0.1537,0.6950,37.5029,-12.7337,90.7807,-1.0434,-0.0075,-1.0828
32597146,107.6833,-0.2556,-26.8540,0.6334,0.3085,0.1658,0.6900,39.3799,-12.4575,90.4264,-0.3177,-0.0469,-0.2795
32597313,103.0525,-5.9176,-27.2213,0.6315,0.3179,0.1768,0.6847,41.1905,-12.2384,90.0144,0.3498,0.0684,0.2947
32597480,108.9801,-12.6180,-30.4306,0.6297,0.3283,0.1879,0.6785,43.1215,-12.0531,89.4931,-0.2108,-0.0638,-0.4824
32597646,121.0779,-6.9519,-30.7399,0.6270,0.3392,0.2007,0.6720,45.2375,-11.7786,89.0428,-1.1095,-0.1467,-0.8503
32597813,176.8848,30.3156,-51.0816,0.6221,0.3507,0.2233,0.6634,48.2323,-10.8123,88.8307,-1.5482,-0.2242,-1.4612
32597980,181.8873,16.5742,-43.3427,0.6162,0.3641,0.2445,0.6542,51.3146,-10.0826,88.5784,0.2607,0.4936,1.1575
32598146,126.6363,12.7936,-28.1455,0.6115,0.3731,0.2592,0.6478,53.4493,-9.5815,88.4669,0.5097,0.5200,0.0563
32598313,109.2225,5.7953,-28.0220,0.6079,0.3812,0.2715,0.6415,55.3054,-9.1465,88.2783,0.1469,0.3669,-0.5833
32598480,126.2207,5.7128,-42.5474,0.6045,0.3901,0.2861,0.6329,57.4616,-8.5043,87.9689,-0.5077,0.0049,-0.0480
32598646,128.1858,7.8423,-41.7574,0.6005,0.3988,0.3010,0.6243,59.6382,-7.8438,87.7222,-1.0102,-0.2044,-0.0074
32598813,151.6513,13.4529,-47.5310,0.5952,0.4087,0.3186,0.6141,62.1946,-7.0443,87.5389,-0.6293,-0.1705,0.1257
32598980,165.6027,2.8615,-77.0837,0.5919,0.4190,0.3382,0.5998,65.0189,-5.8744,87.0145,-0.3079,-0.0555,0.0066
32599146,181.2222,17.2577,-80.1901,0.5867,0.4290,0.3602,0.5848,68.0683,-4.5364,86.7525,-0.2164,0.1988,-0.2307
32599313,135.2957,18.0169,-47.2139,0.5811,0.4365,0.3762,0.5747,70.3278,-3.6969,86.7609,0.0574,0.1396,-0.2263
32599480,123.5357,15.4505,-44.8528,0.5760,0.4431,0.3906,0.5651,72.3911,-2.9093,86.7729,-1.0300,-0.0646,-0.3396
32599646,130.8719,28.9532,-47.4329,0.5696,0.4489,0.4068,0.5554,74.5670,-2.0174,87.0178,-1.1163,-0.1322,0.0176
32599813,127.5909,42.1807,-41.5628,0.5620,0.4535,0.4233,0.5471,76.6843,-1.1754,87.5338,-0.8019,-0.0905,0.3623
32599980,125.1140,54.7073,-36.5171,0.5531,0.4571,0.4401,0.5399,78.7643,-0.3906,88.3020,-1.0308,-0.2930,0.2585
32600146,135.4573,69.3464,-40.5787,0.5426,0.4598,0.4589,0.5325,81.0280,0.4740,89.3276,-0.0548,0.2490,0.5965
32600313,137.9268,50.8843,-33.2738,0.5324,0.4645,0.4757,0.5240,83.3428,1.1344,90.0987,0.5166,0.3336,0.3496
32600480,149.0014,27.1659,-29.1997,0.5224,0.4718,0.4911,0.5131,85.8414,1.6571,90.5098,-0.1832,0.2190,0.2607
32600646,124.7192,17.8708,-12.2273,0.5134,0.4790,0.5025,0.5045,87.9343,1.8719,90.8023,-1.8746,-0.3126,-0.3119
32600813,123.0376,32.0299,-14.3694,0.5033,0.4847,0.5149,0.4966,90.0088,2.1160,91.3378,-1.0303,-0.0886,-0.1878
32600980,98.0817,32.2656,-10.5430,0.4946,0.4888,0.5250,0.4907,91.6696,2.2787,91.8841,-0.7238,-0.0619,-0.0763
32601146,94.5494,28.5081,-11.5114,0.4865,0.4926,0.5346,0.4846,93.2708,2.4446,92.3730,-0.4145,-0.1453,0.1119
32601313,97.9097,26.1138,-11.7704,0.4781,0.4968,0.5442,0.4780,94.9279,2.6036,92.8269,-0.0456,-0.0486,0.2877
32601480,110.7305,23.9463,-13.2057,0.4690,0.5017,0.5544,0.4700,96.7987,2.7762,93.2520,-0.0409,-0.1163,0.2600
32601646,123.4978,19.3980,-11.1755,0.4590,0.5078,0.5650,0.4607,98.8797,2.9108,93.6031,0.0863,-0.0531,0.3364
32601813,108.7377,13.0373,-1.9535,0.4499,0.5140,0.5732,0.4525,100.7086,2.9000,93.8279,0.2682,0.1282,0.1562
32601980,112.5818,10.7967,1.8769,0.4404,0.5208,0.5811,0.4440,102.5990,2.8269,94.0026,0.3424,0.0276,0.0632
32602146,119.1235,-1.1308,7.2065,0.4308,0.5290,0.5881,0.4343,104.5875,2.7083,93.9604,0.2465,-0.0235,0.1439
32602313,127.4369,-14.1601,9.1623,0.4215,0.5386,0.5945,0.4228,106.7045,2.6184,93.6959,-0.3976,-0.0956,0.0146
32602480,140.8679,-18.1172,6.9204,0.4114,0.5489,0.6014,0.4096,109.0430,2.5948,93.3767,-0.2741,0.1894,0.1864
32602646,110.8030,-17.3467,14.8234,0.4031,0.5578,0.6057,0.3993,110.8794,2.4545,93.0240,-1.0954,0.1780,-0.1798
32602813,77.4853,-11.7195,13.2557,0.3970,0.5642,0.6084,0.3923,112.1653,2.3138,92.7646,-1.9945,-0.0063,-0.6393
32602980,65.3491,-11.8398,3.8588,0.3924,0.5690,0.6111,0.3858,113.2516,2.3237,92.5609,-1.2963,0.2983,-0.8540
32603146,53.5619,-15.5840,-2.7540,0.3894,0.5727,0.6135,0.3796,114.1406,2.4632,92.3446,-0.8529,0.2274,-0.7006
32603313,38.1378,-12.4931,-7.2697,0.3876,0.5749,0.6155,0.3747,114.7755,2.6527,92.2083,-0.6345,-0.0740,0.0128
32603480,29.8161,-8.5395,-4.3370,0.3861,0.5767,0.6170,0.3711,115.2733,2.7713,92.1129,0.0598,-0.3770,0.8291
32603646,40.8168,-8.7179,0.9190,0.3833,0.5795,0.6186,0.3668,115.9524,2.8132,91.9782,0.7353,-0.3935,1.0503
32603813,39.2531,-8.1762,6.8166,0.3803,0.5828,0.6197,0.3630,116.6037,2.7646,91.8085,0.7263,-0.3870,0.4611
32603980,58.8211,-17.3820,5.8444,0.3765,0.5875,0.6213,0.3565,117.5749,2.8026,91.5087,0.8532,-0.1899,0.2040
32604146,47.0404,-15.2708,12.3438,0.3731,0.5920,0.6219,0.3516,118.3488,2.7331,91.1898,-0.1891,-0.2490,-0.0206
32604313,34.3468,-8.9415,10.7004,0.3703,0.5953,0.6222,0.3484,118.9166,2.6408,90.9760,-0.1047,-0.0762,-0.1071
32604480,11.0863,-7.0856,14.4819,0.3692,0.5976,0.6211,0.3475,119.0969,2.4797,90.7581,-0.1054,0.2856,-0.1199
32604646,5.2018,-2.3718,12.1045,0.3683,0.5991,0.6202,0.3475,119.1835,2.3155,90.6278,-0.5829,0.1332,-0.3247
32604813,8.9330,-2.7417,9.9699,0.3671,0.6006,0.6197,0.3470,119.3331,2.1857,90.5093,-0.0427,0.3949,-0.1411
32604980,-12.9144,-0.7000,15.3318,0.3675,0.6014,0.6177,0.3490,119.1184,1.9611,90.3769,-0.5640,0.3747,-0.1864
32605146,-38.8427,6.3706,18.1281,0.3693,0.6006,0.6144,0.3540,118.4748,1.6379,90.3270,-0.9354,0.2870,-0.2313
32605313,-58.7195,7.0576,17.0693,0.3728,0.5986,0.6103,0.3608,117.5009,1.3243,90.3001,-0.7324,0.3953,-0.2695
32605480,-97.2613,9.0799,23.2196,0.3792,0.5949,0.6036,0.3715,115.8845,0.9034,90.2644,-0.8477,0.1485,0.0457
32605646,-122.6691,14.7711,28.9085,0.3868,0.5898,0.5952,0.3850,113.8457,0.3557,90.2883,-1.1160,-0.1917,0.5025
32605813,-155.4453,21.9644,35.2641,0.3961,0.5828,0.5845,0.4023,111.2603,-0.3344,90.4044,-1.0246,-0.3538,0.6943
32605980,-156.6302,21.7979,36.0460,0.4052,0.5754,0.5734,0.4194,108.6536,-1.0298,90.5445,-0.5801,-0.3941,0.5701
32606146,-155.6723,21.1709,40.5775,0.4138,0.5682,0.5616,0.4365,106.0611,-1.7871,90.6835,-0.0614,-0.4045,0.9492
32606313,-163.5655,19.1975,42.4425,0.4228,0.5604,0.5488,0.4539,103.3353,-2.5588,90.8179,-0.1586,-0.4186,0.5641
32606480,-168.0790,17.6717,41.2024,0.4322,0.5521,0.5352,0.4711,100.5317,-3.2976,90.9688,-0.1550,-0.1961,0.2213
32606646,-187.5041,17.1307,45.6955,0.4425,0.5425,0.5196,0.4898,97.4012,-4.1003,91.1373,-0.0643,-0.0346,0.2057
32606813,-220.8299,15.2508,52.0527,0.4548,0.5308,0.5005,0.5108,93.7123,-4.9938,91.3120,-0.1626,-0.0716,-0.5317
32606980,-182.1164,7.5273,41.0907,0.4650,0.5210,0.4841,0.5272,90.6727,-5.6882,91.4171,-1.0467,-0.2384,-0.8866
32607146,-141.9462,7.0712,32.3444,0.4726,0.5131,0.4712,0.5398,88.2990,-6.2312,91.5462,-0.4424,-0.0757,0.0895
32607313,-134.4314,8.5647,32.7431,0.4793,0.5053,0.4587,0.5518,86.0440,-6.7739,91.7227,-0.0863,0.0894,-0.0249
32607480,-155.7091,9.7566,42.6177,0.4865,0.4964,0.4437,0.5658,83.4252,-7.4708,91.9577,0.4385,0.2593,-0.5218
32607647,-157.6093,-2.3815,38.4302,0.4946,0.4878,0.4277,0.5784,80.7964,-8.1149,92.0130,0.0716,0.1736,-0.2406
32607813,-199.0106,-4.3406,48.8497,0.5046,0.4767,0.4070,0.5937,77.4717,-8.9319,92.1029,-0.2527,0.0857,0.2085
32607980,-273.0916,1.9879,64.1111,0.5174,0.4599,0.3788,0.6142,72.8736,-9.9596,92.4193,0.6054,0.2600,0.5338
32608147,-290.9283,-2.6668,63.5539,0.5308,0.4413,0.3480,0.6343,67.9711,-10.9752,92.7446,-0.8161,-0.0332,-1.0764
32608313,-170.3994,0.2227,37.1589,0.5381,0.4299,0.3299,0.6457,65.0854,-11.5441,93.0068,-1.5747,-0.0259,-1.3157
32608480,-128.8258,12.0706,29.2391,0.5426,0.4200,0.3169,0.6548,62.8606,-11.8959,93.4171,-0.9377,-0.1029,-0.4879
32608647,-106.6971,12.9686,21.3584,0.5464,0.4113,0.3064,0.6621,61.0102,-12.1102,93.7907,-0.2612,-0.1028,-0.4367
32608813,-96.8511,11.3488,15.1884,0.5501,0.4031,0.2971,0.6683,59.3376,-12.2373,94.0948,0.1636,0.1390,-0.5802
32608980,-86.0192,9.3546,8.8524,0.5537,0.3957,0.2890,0.6732,57.8624,-12.2835,94.3171,0.3242,0.4508,-1.0811
